dataset,file_directory,file_name,key,duration
musicbench,data_aug2,b1j-hD9zs6Q_1.wav,C#:major,31.90669962274214
musicbench,data_aug2,b1j-hD9zs6Q_2.wav,C#:major,38.80973049534759
musicbench,data_aug2,b1j-hD9zs6Q_3.wav,C#:major,34.24085398206248
musicbench,data_aug2,b1j-hD9zs6Q_4.wav,C#:major,31.061489703671327
musicbench,data_aug2,b1j-hD9zs6Q_5.wav,A#:major,31.061489703671327
musicbench,data_aug2,b1j-hD9zs6Q_6.wav,B:major,31.061489703671327
musicbench,data_aug2,b1j-hD9zs6Q_7.wav,C:major,31.061489703671327
musicbench,data_aug2,b1j-hD9zs6Q_8.wav,D:major,31.061489703671327
musicbench,data_aug2,b1j-hD9zs6Q_9.wav,D#:major,31.061489703671327
musicbench,data_aug2,b1j-hD9zs6Q_10.wav,E:major,31.061489703671327
musicbench,data_aug2,b1j-hD9zs6Q_11.wav,C#:major,31.061489703671327
musicbench,data_aug2,b62RgDBmly8_1.wav,G:major,35.103591360833896
musicbench,data_aug2,b62RgDBmly8_2.wav,G:major,28.63050986106908
musicbench,data_aug2,b62RgDBmly8_3.wav,G:major,35.68512877776653
musicbench,data_aug2,b62RgDBmly8_4.wav,G:major,31.923535563372823
musicbench,data_aug2,b62RgDBmly8_5.wav,E:major,31.923535563372823
musicbench,data_aug2,b62RgDBmly8_6.wav,F:major,31.923535563372823
musicbench,data_aug2,b62RgDBmly8_7.wav,F#:major,31.923535563372823
musicbench,data_aug2,b62RgDBmly8_8.wav,G#:major,31.923535563372823
musicbench,data_aug2,b62RgDBmly8_9.wav,A:major,31.923535563372823
musicbench,data_aug2,b62RgDBmly8_10.wav,A#:major,31.923535563372823
musicbench,data_aug2,b62RgDBmly8_11.wav,G:major,31.923535563372823
musicbench,data_aug2,b6hr31Qaemg_1.wav,A:major,22.72537201875265
musicbench,data_aug2,b6hr31Qaemg_2.wav,A:major,19.95027884308077
musicbench,data_aug2,b6hr31Qaemg_3.wav,A:major,23.082690923559788
musicbench,data_aug2,b6hr31Qaemg_4.wav,A:major,18.59327197654822
musicbench,data_aug2,b6hr31Qaemg_5.wav,F#:major,18.59327197654822
musicbench,data_aug2,b6hr31Qaemg_6.wav,G:major,18.59327197654822
musicbench,data_aug2,b6hr31Qaemg_7.wav,G#:major,18.59327197654822
musicbench,data_aug2,b6hr31Qaemg_8.wav,A#:major,18.59327197654822
musicbench,data_aug2,b6hr31Qaemg_9.wav,B:major,18.59327197654822
musicbench,data_aug2,b6hr31Qaemg_10.wav,C:major,18.59327197654822
musicbench,data_aug2,b6hr31Qaemg_11.wav,A:major,18.59327197654822
musicbench,data_aug2,b9rgWct9ivI_1.wav,F:major,27.21392584951836
musicbench,data_aug2,b9rgWct9ivI_2.wav,F:major,19.681287191658928
musicbench,data_aug2,b9rgWct9ivI_3.wav,F:major,12.855009913662734
musicbench,data_aug2,b9rgWct9ivI_5.wav,D:major,44.86833766619411
musicbench,data_aug2,b9rgWct9ivI_6.wav,D#:major,44.86833766619411
musicbench,data_aug2,b9rgWct9ivI_7.wav,E:major,44.86833766619411
musicbench,data_aug2,b9rgWct9ivI_8.wav,F#:major,44.86833766619411
musicbench,data_aug2,b9rgWct9ivI_9.wav,G:major,44.86833766619411
musicbench,data_aug2,b9rgWct9ivI_10.wav,G#:major,44.86833766619411
musicbench,data_aug2,b9rgWct9ivI_11.wav,F:major,44.86833766619411
musicbench,data_aug2,bBGcQ2-W768_1.wav,A:major,13.801568931907603
musicbench,data_aug2,bBGcQ2-W768_2.wav,A:major,15.316053634112505
musicbench,data_aug2,bBGcQ2-W768_3.wav,A:major,12.660437382674113
musicbench,data_aug2,bBGcQ2-W768_4.wav,A:major,11.448801295547865
musicbench,data_aug2,bBGcQ2-W768_5.wav,F#:major,11.448801295547865
musicbench,data_aug2,bBGcQ2-W768_6.wav,G:major,11.448801295547865
musicbench,data_aug2,bBGcQ2-W768_7.wav,G#:major,11.448801295547865
musicbench,data_aug2,bBGcQ2-W768_8.wav,A#:major,11.448801295547865
musicbench,data_aug2,bBGcQ2-W768_9.wav,B:major,11.448801295547865
musicbench,data_aug2,bBGcQ2-W768_10.wav,C:major,11.448801295547865
musicbench,data_aug2,bBGcQ2-W768_11.wav,A:major,11.448801295547865
musicbench,data_aug2,bJ6e9Ja1ahQ_1.wav,A:major,27.3085790287176
musicbench,data_aug2,bJ6e9Ja1ahQ_3.wav,A:major,25.85454943208667
musicbench,data_aug2,bJ6e9Ja1ahQ_4.wav,A:major,22.78989331681644
musicbench,data_aug2,bJ6e9Ja1ahQ_5.wav,F#:major,22.78989331681644
musicbench,data_aug2,bJ6e9Ja1ahQ_6.wav,G:major,22.78989331681644
musicbench,data_aug2,bJ6e9Ja1ahQ_7.wav,G#:major,22.78989331681644
musicbench,data_aug2,bJ6e9Ja1ahQ_8.wav,A#:major,22.78989331681644
musicbench,data_aug2,bJ6e9Ja1ahQ_9.wav,B:major,22.78989331681644
musicbench,data_aug2,bJ6e9Ja1ahQ_10.wav,C:major,22.78989331681644
musicbench,data_aug2,bJ6e9Ja1ahQ_11.wav,A:major,22.78989331681644
musicbench,data_aug2,bKm2_67xtVs_1.wav,E:major,19.43307328220531
musicbench,data_aug2,bKm2_67xtVs_2.wav,E:major,13.239770203187334
musicbench,data_aug2,bKm2_67xtVs_3.wav,E:major,21.678948064136204
musicbench,data_aug2,bKm2_67xtVs_4.wav,E:major,14.490181027422183
musicbench,data_aug2,bKm2_67xtVs_5.wav,C#:major,55.03185773830301
musicbench,data_aug2,bKm2_67xtVs_6.wav,D:major,55.03185773830301
musicbench,data_aug2,bKm2_67xtVs_7.wav,D#:major,55.03185773830301
musicbench,data_aug2,bKm2_67xtVs_8.wav,F:major,55.03185773830301
musicbench,data_aug2,bKm2_67xtVs_9.wav,F#:major,55.03185773830301
musicbench,data_aug2,bKm2_67xtVs_10.wav,G:major,55.03185773830301
musicbench,data_aug2,bKm2_67xtVs_11.wav,E:major,55.03185773830301
musicbench,data_aug2,bVc7-sZAi6s_1.wav,A:major,11.722853762724183
musicbench,data_aug2,bVc7-sZAi6s_2.wav,A:major,18.709367300735256
musicbench,data_aug2,bVc7-sZAi6s_3.wav,A:major,24.726252669696997
musicbench,data_aug2,bVc7-sZAi6s_4.wav,A:major,19.78724736350498
musicbench,data_aug2,bVc7-sZAi6s_5.wav,F#:major,30.441919021449216
musicbench,data_aug2,bVc7-sZAi6s_6.wav,G:major,30.441919021449216
musicbench,data_aug2,bVc7-sZAi6s_7.wav,G#:major,30.441919021449216
musicbench,data_aug2,bVc7-sZAi6s_8.wav,A#:major,30.441919021449216
musicbench,data_aug2,bVc7-sZAi6s_9.wav,B:major,30.441919021449216
musicbench,data_aug2,bVc7-sZAi6s_10.wav,C:major,30.441919021449216
musicbench,data_aug2,bVc7-sZAi6s_11.wav,A:major,30.441919021449216
musicbench,data_aug2,bVtHAk5w2Z8_1.wav,B:major,10.416420370777228
musicbench,data_aug2,bVtHAk5w2Z8_5.wav,G#:major,12.739562314421878
musicbench,data_aug2,bVtHAk5w2Z8_6.wav,A:major,12.739562314421878
musicbench,data_aug2,bVtHAk5w2Z8_7.wav,A#:major,12.739562314421878
musicbench,data_aug2,bVtHAk5w2Z8_8.wav,C:major,12.739562314421878
musicbench,data_aug2,bVtHAk5w2Z8_9.wav,C#:major,12.739562314421878
musicbench,data_aug2,bVtHAk5w2Z8_10.wav,D:major,12.739562314421878
musicbench,data_aug2,bVtHAk5w2Z8_11.wav,B:major,12.739562314421878
musicbench,data_aug2,bY_EvbARc5Y_1.wav,A:minor,10.30836672682193
musicbench,data_aug2,bZXQlQnleL4_1.wav,D:minor,37.50696694147939
musicbench,data_aug2,bZXQlQnleL4_2.wav,D:minor,38.65727829826566
musicbench,data_aug2,bZXQlQnleL4_3.wav,D:minor,32.988994279432355
musicbench,data_aug2,bZXQlQnleL4_4.wav,D:minor,27.971642926184717
musicbench,data_aug2,bZXQlQnleL4_5.wav,B:minor,27.971642926184717
musicbench,data_aug2,bZXQlQnleL4_6.wav,C:minor,27.971642926184717
musicbench,data_aug2,bZXQlQnleL4_7.wav,C#:minor,27.971642926184717
musicbench,data_aug2,bZXQlQnleL4_8.wav,D#:minor,27.971642926184717
musicbench,data_aug2,bZXQlQnleL4_9.wav,E:minor,27.971642926184717
musicbench,data_aug2,bZXQlQnleL4_10.wav,F:minor,27.971642926184717
musicbench,data_aug2,bZXQlQnleL4_11.wav,D:minor,27.971642926184717
musicbench,data_aug2,bcybO-SMY5E_1.wav,D#:major,10.501781390958502
musicbench,data_aug2,bcybO-SMY5E_2.wav,D#:major,11.6374680960942
musicbench,data_aug2,bcybO-SMY5E_3.wav,D#:major,13.427535791709095
musicbench,data_aug2,bcybO-SMY5E_4.wav,D#:major,14.79814730888484
musicbench,data_aug2,bcybO-SMY5E_5.wav,C:major,14.79814730888484
musicbench,data_aug2,bcybO-SMY5E_6.wav,C#:major,14.79814730888484
musicbench,data_aug2,bcybO-SMY5E_7.wav,D:major,14.79814730888484
musicbench,data_aug2,bcybO-SMY5E_8.wav,E:major,14.79814730888484
musicbench,data_aug2,bcybO-SMY5E_9.wav,F:major,14.79814730888484
musicbench,data_aug2,bcybO-SMY5E_10.wav,F#:major,14.79814730888484
musicbench,data_aug2,bcybO-SMY5E_11.wav,D#:major,14.79814730888484
musicbench,data_aug2,bf8JlTKzOs8_1.wav,A:major,17.12207343020909
musicbench,data_aug2,bf8JlTKzOs8_2.wav,A:major,19.17529146760842
musicbench,data_aug2,bf8JlTKzOs8_3.wav,A:major,15.50768245968002
musicbench,data_aug2,bf8JlTKzOs8_4.wav,A:major,19.26512016681553
musicbench,data_aug2,bf8JlTKzOs8_5.wav,F#:major,19.26512016681553
musicbench,data_aug2,bf8JlTKzOs8_6.wav,G:major,19.26512016681553
musicbench,data_aug2,bf8JlTKzOs8_7.wav,G#:major,19.26512016681553
musicbench,data_aug2,bf8JlTKzOs8_8.wav,A#:major,19.26512016681553
musicbench,data_aug2,bf8JlTKzOs8_9.wav,B:major,19.26512016681553
musicbench,data_aug2,bf8JlTKzOs8_10.wav,C:major,19.26512016681553
musicbench,data_aug2,bf8JlTKzOs8_11.wav,A:major,19.26512016681553
musicbench,data_aug2,bg_QoesbfOA_1.wav,B:minor,14.92250062771882
musicbench,data_aug2,bg_QoesbfOA_2.wav,B:minor,13.00628090182545
musicbench,data_aug2,bg_QoesbfOA_3.wav,B:minor,10.64544958364906
musicbench,data_aug2,bg_QoesbfOA_4.wav,B:minor,11.769537699198764
musicbench,data_aug2,bg_QoesbfOA_5.wav,G#:minor,11.769537699198764
musicbench,data_aug2,bg_QoesbfOA_6.wav,A:minor,11.769537699198764
musicbench,data_aug2,bg_QoesbfOA_7.wav,A#:minor,11.769537699198764
musicbench,data_aug2,bg_QoesbfOA_8.wav,C:minor,11.769537699198764
musicbench,data_aug2,bg_QoesbfOA_9.wav,C#:minor,11.769537699198764
musicbench,data_aug2,bg_QoesbfOA_10.wav,D:minor,11.769537699198764
musicbench,data_aug2,bg_QoesbfOA_11.wav,B:minor,11.769537699198764
musicbench,data_aug2,bkXrQyDbKtk_1.wav,D#:minor,18.065569667736447
musicbench,data_aug2,bkXrQyDbKtk_2.wav,D#:minor,14.702107984649835
musicbench,data_aug2,bkXrQyDbKtk_3.wav,D#:minor,18.21998736736891
musicbench,data_aug2,bkXrQyDbKtk_4.wav,D#:minor,15.322868973537584
musicbench,data_aug2,bkXrQyDbKtk_5.wav,C:minor,15.322868973537584
musicbench,data_aug2,bkXrQyDbKtk_6.wav,C#:minor,15.322868973537584
musicbench,data_aug2,bkXrQyDbKtk_7.wav,D:minor,15.322868973537584
musicbench,data_aug2,bkXrQyDbKtk_8.wav,E:minor,15.322868973537584
musicbench,data_aug2,bkXrQyDbKtk_9.wav,F:minor,15.322868973537584
musicbench,data_aug2,bkXrQyDbKtk_10.wav,F#:minor,15.322868973537584
musicbench,data_aug2,bkXrQyDbKtk_11.wav,D#:minor,15.322868973537584
musicbench,data_aug2,bkzGHRpx5MM_1.wav,G:major,20.46900459722369
musicbench,data_aug2,bkzGHRpx5MM_2.wav,G:major,27.12184991481521
musicbench,data_aug2,bkzGHRpx5MM_3.wav,G:major,23.14252073313467
musicbench,data_aug2,bkzGHRpx5MM_4.wav,G:major,25.635867723152824
musicbench,data_aug2,bkzGHRpx5MM_5.wav,E:major,25.635867723152824
musicbench,data_aug2,bkzGHRpx5MM_6.wav,F:major,25.635867723152824
musicbench,data_aug2,bkzGHRpx5MM_7.wav,F#:major,25.635867723152824
musicbench,data_aug2,bkzGHRpx5MM_8.wav,G#:major,25.635867723152824
musicbench,data_aug2,bkzGHRpx5MM_9.wav,A:major,25.635867723152824
musicbench,data_aug2,bkzGHRpx5MM_10.wav,A#:major,25.635867723152824
musicbench,data_aug2,bkzGHRpx5MM_11.wav,G:major,25.635867723152824
musicbench,data_aug2,bm5IT7e2vvI_1.wav,C:major,18.34805195883409
musicbench,data_aug2,bm5IT7e2vvI_2.wav,C:major,15.425533659292876
musicbench,data_aug2,bm5IT7e2vvI_3.wav,C:major,12.612787694480629
musicbench,data_aug2,bm5IT7e2vvI_4.wav,C:major,14.668306892007209
musicbench,data_aug2,bm5IT7e2vvI_5.wav,A:major,14.668306892007209
musicbench,data_aug2,bm5IT7e2vvI_6.wav,A#:major,14.668306892007209
musicbench,data_aug2,bm5IT7e2vvI_7.wav,B:major,14.668306892007209
musicbench,data_aug2,bm5IT7e2vvI_8.wav,C#:major,14.668306892007209
musicbench,data_aug2,bm5IT7e2vvI_9.wav,D:major,14.668306892007209
musicbench,data_aug2,bm5IT7e2vvI_10.wav,D#:major,14.668306892007209
musicbench,data_aug2,bm5IT7e2vvI_11.wav,C:major,14.668306892007209
musicbench,data_aug2,bqeVxA97TQU_1.wav,A:minor,13.42812489457074
musicbench,data_aug2,bqeVxA97TQU_2.wav,A:minor,11.91204323769869
musicbench,data_aug2,bqeVxA97TQU_3.wav,A:minor,13.73086198770564
musicbench,data_aug2,bqeVxA97TQU_4.wav,A:minor,15.12564685679923
musicbench,data_aug2,bqeVxA97TQU_5.wav,F#:minor,15.12564685679923
musicbench,data_aug2,bqeVxA97TQU_6.wav,G:minor,15.12564685679923
musicbench,data_aug2,bqeVxA97TQU_7.wav,G#:minor,15.12564685679923
musicbench,data_aug2,bqeVxA97TQU_8.wav,A#:minor,15.12564685679923
musicbench,data_aug2,bqeVxA97TQU_9.wav,B:minor,15.12564685679923
musicbench,data_aug2,bqeVxA97TQU_10.wav,C:minor,15.12564685679923
musicbench,data_aug2,bqeVxA97TQU_11.wav,A:minor,15.12564685679923
musicbench,data_aug2,bsz_enSJSVk_1.wav,A:minor,16.179716667882843
musicbench,data_aug2,bsz_enSJSVk_3.wav,A:minor,16.67099990118729
musicbench,data_aug2,bsz_enSJSVk_4.wav,A:minor,19.089991814959188
musicbench,data_aug2,bsz_enSJSVk_5.wav,F#:minor,19.089991814959188
musicbench,data_aug2,bsz_enSJSVk_6.wav,G:minor,19.089991814959188
musicbench,data_aug2,bsz_enSJSVk_7.wav,G#:minor,19.089991814959188
musicbench,data_aug2,bsz_enSJSVk_8.wav,A#:minor,19.089991814959188
musicbench,data_aug2,bsz_enSJSVk_9.wav,B:minor,19.089991814959188
musicbench,data_aug2,bsz_enSJSVk_10.wav,C:minor,19.089991814959188
musicbench,data_aug2,bsz_enSJSVk_11.wav,A:minor,19.089991814959188
musicbench,data_aug2,bt7rDryN7G4_1.wav,D:major,26.370280386445927
musicbench,data_aug2,bt7rDryN7G4_2.wav,D:major,20.700230091146487
musicbench,data_aug2,bt7rDryN7G4_3.wav,D:major,27.269131222089385
musicbench,data_aug2,bt7rDryN7G4_4.wav,D:major,19.91508976473356
musicbench,data_aug2,bt7rDryN7G4_5.wav,B:major,31.204535556272464
musicbench,data_aug2,bt7rDryN7G4_6.wav,C:major,31.204535556272464
musicbench,data_aug2,bt7rDryN7G4_7.wav,C#:major,31.204535556272464
musicbench,data_aug2,bt7rDryN7G4_8.wav,D#:major,31.204535556272464
musicbench,data_aug2,bt7rDryN7G4_9.wav,E:major,31.204535556272464
musicbench,data_aug2,bt7rDryN7G4_10.wav,F:major,31.204535556272464
musicbench,data_aug2,bt7rDryN7G4_11.wav,D:major,31.204535556272464
musicbench,data_aug2,bt8iHoIf2mo_1.wav,B:minor,35.472468174636404
musicbench,data_aug2,bt8iHoIf2mo_2.wav,B:minor,30.320765800179935
musicbench,data_aug2,bt8iHoIf2mo_3.wav,B:minor,35.00478927083283
musicbench,data_aug2,bt8iHoIf2mo_4.wav,B:minor,20.697138729383138
musicbench,data_aug2,bt8iHoIf2mo_5.wav,G#:minor,43.63536891674057
musicbench,data_aug2,bt8iHoIf2mo_6.wav,A:minor,43.63536891674057
musicbench,data_aug2,bt8iHoIf2mo_7.wav,A#:minor,43.63536891674057
musicbench,data_aug2,bt8iHoIf2mo_8.wav,C:minor,43.63536891674057
musicbench,data_aug2,bt8iHoIf2mo_9.wav,C#:minor,43.63536891674057
musicbench,data_aug2,bt8iHoIf2mo_10.wav,D:minor,43.63536891674057
musicbench,data_aug2,bt8iHoIf2mo_11.wav,B:minor,43.63536891674057
musicbench,data_aug2,bxF2vxTzlvo_1.wav,G#:major,12.47052186507122
musicbench,data_aug2,bxF2vxTzlvo_2.wav,G#:major,14.7653605246148
musicbench,data_aug2,bxF2vxTzlvo_3.wav,G#:major,12.52810351950286
musicbench,data_aug2,bxF2vxTzlvo_4.wav,G#:major,18.588497847288192
musicbench,data_aug2,bxF2vxTzlvo_5.wav,F:major,18.588497847288192
musicbench,data_aug2,bxF2vxTzlvo_6.wav,F#:major,18.588497847288192
musicbench,data_aug2,bxF2vxTzlvo_7.wav,G:major,18.588497847288192
musicbench,data_aug2,bxF2vxTzlvo_8.wav,A:major,18.588497847288192
musicbench,data_aug2,bxF2vxTzlvo_9.wav,A#:major,18.588497847288192
musicbench,data_aug2,bxF2vxTzlvo_10.wav,B:major,18.588497847288192
musicbench,data_aug2,bxF2vxTzlvo_11.wav,G#:major,18.588497847288192
musicbench,data_aug2,c5NGOcNyF4g_1.wav,C:major,26.101121477708784
musicbench,data_aug2,c5NGOcNyF4g_2.wav,C:major,21.49506223320073
musicbench,data_aug2,c5NGOcNyF4g_3.wav,C:major,26.6222231199544
musicbench,data_aug2,c5NGOcNyF4g_4.wav,C:major,30.826648883204648
musicbench,data_aug2,c5NGOcNyF4g_5.wav,A:major,30.826648883204648
musicbench,data_aug2,c5NGOcNyF4g_6.wav,A#:major,30.826648883204648
musicbench,data_aug2,c5NGOcNyF4g_7.wav,B:major,30.826648883204648
musicbench,data_aug2,c5NGOcNyF4g_8.wav,C#:major,30.826648883204648
musicbench,data_aug2,c5NGOcNyF4g_9.wav,D:major,30.826648883204648
musicbench,data_aug2,c5NGOcNyF4g_10.wav,D#:major,30.826648883204648
musicbench,data_aug2,c5NGOcNyF4g_11.wav,C:major,30.826648883204648
musicbench,data_aug2,c7IL4fDqs_I_1.wav,G:minor,14.24742098767979
musicbench,data_aug2,c7IL4fDqs_I_2.wav,G:minor,12.545351482491238
musicbench,data_aug2,c7IL4fDqs_I_3.wav,G:minor,11.278475408422102
musicbench,data_aug2,c8uE3Q8p9Jo_1.wav,C:major,17.160568156901423
musicbench,data_aug2,c8uE3Q8p9Jo_2.wav,C:major,10.044618980991716
musicbench,data_aug2,c8uE3Q8p9Jo_3.wav,C:major,12.084986801612692
musicbench,data_aug2,c8uE3Q8p9Jo_4.wav,C:major,13.46620120561173
musicbench,data_aug2,c8uE3Q8p9Jo_5.wav,A:major,46.48606443493974
musicbench,data_aug2,c8uE3Q8p9Jo_6.wav,A#:major,46.48606443493974
musicbench,data_aug2,c8uE3Q8p9Jo_7.wav,B:major,46.48606443493974
musicbench,data_aug2,c8uE3Q8p9Jo_8.wav,C#:major,46.48606443493974
musicbench,data_aug2,c8uE3Q8p9Jo_9.wav,D:major,46.48606443493974
musicbench,data_aug2,c8uE3Q8p9Jo_10.wav,D#:major,46.48606443493974
musicbench,data_aug2,c8uE3Q8p9Jo_11.wav,C:major,46.48606443493974
musicbench,data_aug2,c9h4p6325Xo_5.wav,G#:major,11.257843888779965
musicbench,data_aug2,c9h4p6325Xo_6.wav,A:major,11.257843888779965
musicbench,data_aug2,c9h4p6325Xo_7.wav,A#:major,11.257843888779965
musicbench,data_aug2,c9h4p6325Xo_8.wav,C:major,11.257843888779965
musicbench,data_aug2,c9h4p6325Xo_9.wav,C#:major,11.257843888779965
musicbench,data_aug2,c9h4p6325Xo_10.wav,D:major,11.257843888779965
musicbench,data_aug2,c9h4p6325Xo_11.wav,B:major,11.257843888779965
musicbench,data_aug2,cBd0yZ27dtA_1.wav,C:minor,25.560861884064416
musicbench,data_aug2,cBd0yZ27dtA_2.wav,C:minor,31.51029987089646
musicbench,data_aug2,cBd0yZ27dtA_3.wav,C:minor,27.091471764479515
musicbench,data_aug2,cBd0yZ27dtA_4.wav,C:minor,33.20692175142702
musicbench,data_aug2,cBd0yZ27dtA_5.wav,A:minor,33.20692175142702
musicbench,data_aug2,cBd0yZ27dtA_6.wav,A#:minor,33.20692175142702
musicbench,data_aug2,cBd0yZ27dtA_7.wav,B:minor,33.20692175142702
musicbench,data_aug2,cBd0yZ27dtA_8.wav,C#:minor,33.20692175142702
musicbench,data_aug2,cBd0yZ27dtA_9.wav,D:minor,33.20692175142702
musicbench,data_aug2,cBd0yZ27dtA_10.wav,D#:minor,33.20692175142702
musicbench,data_aug2,cBd0yZ27dtA_11.wav,C:minor,33.20692175142702
musicbench,data_aug2,cF7317DK0NQ_1.wav,F#:minor,26.06036911753042
musicbench,data_aug2,cF7317DK0NQ_2.wav,F#:minor,22.47599506287249
musicbench,data_aug2,cF7317DK0NQ_3.wav,F#:minor,28.07038587653105
musicbench,data_aug2,cF7317DK0NQ_4.wav,F#:minor,23.54766885803369
musicbench,data_aug2,cF7317DK0NQ_5.wav,D#:minor,34.39386784838989
musicbench,data_aug2,cF7317DK0NQ_6.wav,E:minor,34.39386784838989
musicbench,data_aug2,cF7317DK0NQ_7.wav,F:minor,34.39386784838989
musicbench,data_aug2,cF7317DK0NQ_8.wav,G:minor,34.39386784838989
musicbench,data_aug2,cF7317DK0NQ_9.wav,G#:minor,34.39386784838989
musicbench,data_aug2,cF7317DK0NQ_10.wav,A:minor,34.39386784838989
musicbench,data_aug2,cF7317DK0NQ_11.wav,F#:minor,34.39386784838989
musicbench,data_aug2,cGorUmWMrwo_1.wav,E:minor,22.044818741946216
musicbench,data_aug2,cGorUmWMrwo_2.wav,E:minor,15.467737243704068
musicbench,data_aug2,cGorUmWMrwo_4.wav,E:minor,15.89559370851121
musicbench,data_aug2,cGorUmWMrwo_5.wav,C#:minor,40.00391083643808
musicbench,data_aug2,cGorUmWMrwo_6.wav,D:minor,40.00391083643808
musicbench,data_aug2,cGorUmWMrwo_7.wav,D#:minor,40.00391083643808
musicbench,data_aug2,cGorUmWMrwo_8.wav,F:minor,40.00391083643808
musicbench,data_aug2,cGorUmWMrwo_9.wav,F#:minor,40.00391083643808
musicbench,data_aug2,cGorUmWMrwo_10.wav,G:minor,40.00391083643808
musicbench,data_aug2,cGorUmWMrwo_11.wav,E:minor,40.00391083643808
musicbench,data_aug2,cMhajmOBr0c_3.wav,D:major,10.592014212576547
musicbench,data_aug2,cMhajmOBr0c_5.wav,B:major,12.651179797259008
musicbench,data_aug2,cMhajmOBr0c_6.wav,C:major,12.651179797259008
musicbench,data_aug2,cMhajmOBr0c_7.wav,C#:major,12.651179797259008
musicbench,data_aug2,cMhajmOBr0c_8.wav,D#:major,12.651179797259008
musicbench,data_aug2,cMhajmOBr0c_9.wav,E:major,12.651179797259008
musicbench,data_aug2,cMhajmOBr0c_10.wav,F:major,12.651179797259008
musicbench,data_aug2,cMhajmOBr0c_11.wav,D:major,12.651179797259008
musicbench,data_aug2,cQWJeYfyw8Y_5.wav,D#:minor,10.935564440653692
musicbench,data_aug2,cQWJeYfyw8Y_6.wav,E:minor,10.935564440653692
musicbench,data_aug2,cQWJeYfyw8Y_7.wav,F:minor,10.935564440653692
musicbench,data_aug2,cQWJeYfyw8Y_8.wav,G:minor,10.935564440653692
musicbench,data_aug2,cQWJeYfyw8Y_9.wav,G#:minor,10.935564440653692
musicbench,data_aug2,cQWJeYfyw8Y_10.wav,A:minor,10.935564440653692
musicbench,data_aug2,cQWJeYfyw8Y_11.wav,F#:minor,10.935564440653692
musicbench,data_aug2,cQX-WgT0ACQ_1.wav,D:minor,10.53498074633792
musicbench,data_aug2,cQpK9zs_uv0_1.wav,A:minor,27.41811283739841
musicbench,data_aug2,cQpK9zs_uv0_2.wav,A:minor,30.689424129770888
musicbench,data_aug2,cQpK9zs_uv0_3.wav,A:minor,26.063369025575504
musicbench,data_aug2,cQpK9zs_uv0_4.wav,A:minor,28.737432759386643
musicbench,data_aug2,cQpK9zs_uv0_5.wav,F#:minor,28.737432759386643
musicbench,data_aug2,cQpK9zs_uv0_6.wav,G:minor,28.737432759386643
musicbench,data_aug2,cQpK9zs_uv0_7.wav,G#:minor,28.737432759386643
musicbench,data_aug2,cQpK9zs_uv0_8.wav,A#:minor,28.737432759386643
musicbench,data_aug2,cQpK9zs_uv0_9.wav,B:minor,28.737432759386643
musicbench,data_aug2,cQpK9zs_uv0_10.wav,C:minor,28.737432759386643
musicbench,data_aug2,cQpK9zs_uv0_11.wav,A:minor,28.737432759386643
musicbench,data_aug2,cS2gRhH6it4_1.wav,F#:major,25.36909340870446
musicbench,data_aug2,cS2gRhH6it4_2.wav,F#:major,17.690652037694615
musicbench,data_aug2,cS2gRhH6it4_3.wav,F#:major,15.714426445627709
musicbench,data_aug2,cS2gRhH6it4_4.wav,F#:major,20.736220187196537
musicbench,data_aug2,cS2gRhH6it4_5.wav,D#:major,20.736220187196537
musicbench,data_aug2,cS2gRhH6it4_6.wav,E:major,20.736220187196537
musicbench,data_aug2,cS2gRhH6it4_7.wav,F:major,20.736220187196537
musicbench,data_aug2,cS2gRhH6it4_8.wav,G:major,20.736220187196537
musicbench,data_aug2,cS2gRhH6it4_9.wav,G#:major,20.736220187196537
musicbench,data_aug2,cS2gRhH6it4_10.wav,A:major,20.736220187196537
musicbench,data_aug2,cS2gRhH6it4_11.wav,F#:major,20.736220187196537
musicbench,data_aug2,cTzJlLzN-xU_1.wav,A#:major,12.780947089759012
musicbench,data_aug2,cTzJlLzN-xU_2.wav,A#:major,19.849801313229825
musicbench,data_aug2,cTzJlLzN-xU_3.wav,A#:major,13.13285324131821
musicbench,data_aug2,cTzJlLzN-xU_4.wav,A#:major,11.538947616486086
musicbench,data_aug2,cTzJlLzN-xU_5.wav,G:major,21.762050331001145
musicbench,data_aug2,cTzJlLzN-xU_6.wav,G#:major,21.762050331001145
musicbench,data_aug2,cTzJlLzN-xU_7.wav,A:major,21.762050331001145
musicbench,data_aug2,cTzJlLzN-xU_8.wav,B:major,21.762050331001145
musicbench,data_aug2,cTzJlLzN-xU_9.wav,C:major,21.762050331001145
musicbench,data_aug2,cTzJlLzN-xU_10.wav,C#:major,21.762050331001145
musicbench,data_aug2,cTzJlLzN-xU_11.wav,A#:major,21.762050331001145
musicbench,data_aug2,cYRsnYEPIiM_1.wav,F:minor,35.26483422365548
musicbench,data_aug2,cYRsnYEPIiM_2.wav,F:minor,30.79454255221807
musicbench,data_aug2,cYRsnYEPIiM_3.wav,F:minor,26.565741123679423
musicbench,data_aug2,cYRsnYEPIiM_4.wav,F:minor,30.560296239214303
musicbench,data_aug2,cYRsnYEPIiM_5.wav,D:minor,30.560296239214303
musicbench,data_aug2,cYRsnYEPIiM_6.wav,D#:minor,30.560296239214303
